"","id","nsib79","afqtrev","urban14","male","mfinc1617","black","hisp","mhsgrad","mscoll","fhsgrad","fscoll","intact","mfinc1617q1","mfinc1617q2","mfinc1617q3","mfinc1617q4","mfinc1617q","afqtq1","afqtq2","afqtq3","afqtq4","afqtq","momageatbirth","dob62","dob63","dob64","hgc2122","hga2122","Dhgacoll2122","Dhgacoll2223","Dhgacoll2324","Dhgchs2122","Dhgchs2223","Dhgchs2324","fedmiss"
"1393",3460,2,16,1,1,3.74907601581962,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,20,0,0,1,12,12,0,0,0,1,1,1,0
"1394",3461,5,92,1,1,6.33942093541203,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,25,0,0,0,14,14,1,1,1,1,1,1,0
"1395",3462,5,42,1,1,6.49051046770601,0,0,1,1,1,1,1,0,0,1,0,3,0,1,0,0,2,32,1,0,0,13,14,1,1,1,1,1,1,0
"1396",3463,5,47,1,1,7.76594889867841,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,32,0,1,0,14,15,1,1,1,1,1,1,0
"1397",3464,3,93,1,1,5.28285077951002,0,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,4,26,0,0,0,15,16,1,1,1,1,1,1,0
"1398",3465,3,75,1,0,8.33648281938326,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,27,0,1,0,12,12,0,0,0,1,1,1,0
"1399",3466,3,73,1,1,9.79800819129921,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,30,0,0,1,13,14,1,1,1,1,1,1,0
"1400",3469,0,93,1,0,4.17389340051512,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,NA,0,0,1,15,15,1,1,1,1,1,1,0
"1401",3471,3,21,1,1,4.14281158129176,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,21,1,0,0,11,12,0,0,0,0,0,0,0
"1402",3473,3,35,1,1,11.86,0,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,2,23,1,0,0,12,12,0,0,0,1,1,1,0
"1403",3474,3,16,1,1,11.86,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,0,1,22,1,0,0,12,13,1,1,1,1,1,1,0
"1404",3476,2,29,1,0,5.93,0,0,1,1,1,0,1,0,0,1,0,3,0,1,0,0,2,25,0,1,0,10,11,0,1,1,0,NA,1,0
"1405",3477,2,57,1,0,4.49042316258352,0,0,1,0,1,1,0,0,1,0,0,2,0,0,1,0,3,21,0,0,0,12,13,1,1,1,1,1,1,0
"1406",3479,2,29,1,1,7.52874889867841,0,0,1,0,1,0,1,0,0,0,1,4,0,1,0,0,2,30,0,0,1,12,12,0,0,0,1,1,1,0
"1407",3485,5,93,1,0,6.55654610244989,0,0,1,1,1,1,0,0,0,1,0,3,0,0,0,1,4,20,1,0,0,15,16,1,1,1,1,1,1,0
"1408",3489,0,46,1,1,4.22628062360802,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,3,34,1,0,0,12,12,0,0,0,1,1,1,0
"1409",3491,2,22,0,0,10.0107380846325,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,2,24,1,0,0,12,12,0,0,0,1,1,1,0
"1410",3492,6,54,0,1,1.65204052863436,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,44,0,1,0,12,12,0,0,0,1,1,1,0
"1411",3497,4,84,0,1,7.46593601779004,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,4,26,0,0,1,13,13,1,1,1,1,1,1,0
"1412",3506,3,78,1,0,8.98084632516704,0,0,1,1,1,0,1,0,0,0,1,4,0,0,0,1,4,22,0,0,0,15,16,1,1,1,1,1,1,0
"1413",3507,3,69,1,1,9.82742316258352,0,0,1,1,1,0,1,0,0,0,1,4,0,0,0,1,4,22,1,0,0,14,14,1,1,1,1,1,1,0
"1414",3508,0,20,1,0,5.28285077951002,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,25,1,0,0,12,12,0,0,0,1,1,1,0
"1415",3511,0,75,1,0,5.13202538975501,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,4,21,1,0,0,12,13,1,1,1,1,1,1,0
"1416",3512,2,15,1,0,5.25813753501006,0,0,0,0,1,0,1,0,0,1,0,3,1,0,0,0,1,20,0,0,1,12,12,0,0,0,1,1,1,0
"1417",3513,2,25,1,1,6.07527839643653,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,0,2,33,0,0,0,12,12,0,0,0,1,1,1,0
"1418",3514,3,65,1,0,NA,0,0,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,30,1,0,0,12,12,0,0,0,1,1,1,0
"1419",3516,3,22,1,1,5.50680176211454,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,22,0,1,0,12,12,0,0,0,1,1,1,0
"1420",3517,3,30,1,1,5.97665479725831,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,22,0,0,1,12,12,0,NA,NA,1,NA,NA,0
"1421",3521,6,37,1,1,6.90072383073497,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,29,0,1,0,12,13,1,1,1,1,1,1,0
"1422",3523,6,52,0,0,3.7952,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,3,19,0,1,0,12,12,0,0,0,1,1,1,0
"1423",3524,1,26,1,0,2.64142538975501,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2,28,0,0,0,12,13,1,1,1,1,1,1,0
"1424",3528,6,51,1,1,10.3015590200445,0,0,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,30,0,0,0,13,14,1,1,1,1,1,1,0
"1425",3529,6,44,1,1,11.86,0,0,1,0,0,0,1,0,0,0,1,4,0,0,1,0,3,32,0,1,0,14,15,1,1,1,1,1,1,0
"1426",3530,2,94,1,1,8.98084632516704,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,35,0,0,0,15,16,1,1,1,1,1,1,0
"1427",3536,3,59,1,0,12.6788418708241,0,1,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,28,1,0,0,14,15,1,1,1,1,1,1,0
"1428",3539,3,11,1,1,2.48224052863436,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,22,0,1,0,9,10,0,0,NA,0,0,NA,0
"1429",3540,3,37,1,1,2.64142538975501,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,20,0,0,0,11,12,0,0,0,0,0,0,0
"1430",3541,4,6,1,1,1.58485523385301,1,0,NA,NA,0,0,0,1,0,0,0,1,1,0,0,0,1,NA,1,0,0,10,10,0,0,0,0,0,0,0
"1431",3543,4,19,1,0,4.12017444933921,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,36,0,0,1,12,12,0,0,1,1,1,1,0
"1432",3544,13,8,1,0,5.28285077951002,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,NA,0,1,0,11,11,0,0,0,0,0,0,0
"1433",3545,4,32,1,0,6.69280176211454,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,2,22,0,1,0,14,14,1,1,1,1,1,1,0
"1434",3546,4,42,1,0,5.21882732121997,1,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,3,23,0,0,1,15,16,1,1,1,1,1,1,0
"1435",3548,4,16,1,0,5.73849665924276,1,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,25,1,0,0,12,13,1,1,1,1,1,1,0
"1436",3549,6,27,1,0,4.02421158129176,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,36,1,0,0,12,12,0,0,0,1,1,1,0
"1437",3551,6,92,1,0,3.96213808463252,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,4,27,0,0,0,13,14,1,1,1,1,1,1,0
"1438",3552,6,72,1,0,6.59385019211552,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,4,30,0,0,1,12,12,0,0,0,1,1,1,0
"1439",3553,8,73,1,1,3.24525523385301,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,4,27,1,0,0,12,12,0,0,0,1,1,1,0
"1440",3554,8,44,1,0,3.43678766519824,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,27,0,0,1,10,12,0,0,0,0,0,0,0
"1441",3558,3,58,1,0,4.66248561247216,0,0,1,1,1,0,1,0,1,0,0,2,0,0,1,0,3,26,0,1,0,13,14,1,1,1,1,1,1,0
"1442",3560,4,67,1,0,3.97074889867841,0,0,0,0,NA,NA,1,0,1,0,0,2,0,0,0,1,4,35,0,1,0,12,12,0,0,0,1,1,1,1
"1443",3561,4,4,1,1,3.90748532744085,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,36,0,0,1,12,12,0,0,0,1,1,1,0
"1444",3564,9,17,1,0,5.81113585746102,0,0,0,0,NA,NA,0,0,0,1,0,3,1,0,0,0,1,33,0,0,0,12,12,0,0,0,1,1,1,1
"1445",3568,4,35,0,0,4.99863340757238,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,27,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"1446",3569,4,16,0,1,4.30094801762114,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1,29,0,1,0,12,12,0,0,0,1,1,1,0
"1447",3570,4,6,0,1,5.9579991091314,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,23,0,0,0,9,9,0,0,0,0,0,0,0
"1448",3571,4,13,0,1,4.58710944140969,0,0,0,0,NA,NA,0,0,1,0,0,2,1,0,0,0,1,25,0,1,0,9,10,0,0,0,0,0,0,1
"1449",3572,4,13,0,0,4.68163780946081,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,25,0,0,1,10,11,0,0,0,0,0,0,0
"1450",3573,1,99,1,0,6.72771046770601,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,4,16,1,0,0,12,13,1,1,1,1,1,1,0
"1451",3574,1,99,0,0,6.63975383879185,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,4,22,0,0,1,12,12,0,0,0,1,1,1,0
"1452",3577,4,2,0,1,7.92427616926503,0,0,1,0,1,0,1,0,0,0,1,4,1,0,0,0,1,26,1,0,0,12,12,0,NA,NA,1,NA,NA,0
"1453",3578,4,10,0,1,6.03240352422907,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,28,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"1454",3582,1,80,1,1,9.50913140311804,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,23,0,0,0,14,15,1,1,1,1,1,1,0
"1455",3583,1,99,1,1,9.43371568281938,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,23,0,1,0,15,16,1,1,1,1,1,1,0
"1456",3588,2,65,1,1,3.26506592427617,0,0,1,0,1,1,0,0,1,0,0,2,0,0,1,0,3,39,0,0,0,13,13,1,1,1,1,1,1,0
"1457",3592,6,56,0,1,5.54699331848552,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,29,1,0,0,12,12,0,0,0,1,1,1,0
"1458",3593,6,56,1,1,6.26960352422907,0,0,NA,NA,1,0,1,0,0,1,0,3,0,0,1,0,3,31,0,1,0,12,12,0,0,0,1,1,1,0
"1459",3596,8,36,1,1,5.64264317180617,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,36,0,0,1,12,12,0,0,0,1,1,1,0
"1460",3601,3,78,1,0,11.2559054140969,0,0,1,1,1,0,1,0,0,0,1,4,0,0,0,1,4,30,0,1,0,13,13,1,1,1,1,1,1,0
"1461",3604,3,26,0,1,6.1672,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,27,1,0,0,12,12,0,0,0,1,1,1,0
"1462",3612,4,37,1,1,4.76407483296214,0,0,1,0,1,0,1,0,1,0,0,2,0,1,0,0,2,37,1,0,0,12,12,0,0,0,1,1,1,0
"1463",3615,4,76,1,1,5.68725300668151,0,0,1,1,1,0,1,0,0,1,0,3,0,0,0,1,4,28,1,0,0,12,12,0,0,0,1,1,1,0
"1464",3616,3,88,1,1,6.68757709251101,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,4,30,0,1,0,12,13,1,1,1,1,1,1,0
"1465",3619,2,84,1,1,10.56570155902,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,1,4,24,0,0,0,12,13,1,NA,NA,1,NA,NA,0
"1466",3620,2,44,1,1,4.75456570155902,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,37,0,0,0,12,12,0,0,0,1,1,1,0
"1467",3623,0,95,1,1,4.52906721603564,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,24,1,0,0,14,15,1,1,1,1,1,1,0
"1468",3624,2,91,1,0,6.49051046770601,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,4,36,1,0,0,15,16,1,1,1,1,1,1,0
"1469",3625,2,84,1,0,5.0948040140181,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,4,38,0,0,1,15,16,1,1,1,1,1,1,0
"1470",3629,1,66,0,0,11.8864142538976,0,0,NA,NA,1,1,1,0,0,0,1,4,0,0,1,0,3,29,1,0,0,15,16,1,1,1,1,1,1,0
"1471",3630,3,93,1,0,3.71150179448565,0,0,NA,NA,1,0,1,0,1,0,0,2,0,0,0,1,4,23,0,0,1,15,15,1,1,1,1,1,1,0
"1472",3632,5,6,1,1,4.744,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,22,1,0,0,10,11,0,0,0,0,0,0,0
"1473",3634,4,10,1,1,5.66317462104685,0,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,25,0,0,1,9,10,0,0,0,0,0,0,0
"1474",3635,4,15,1,0,2.6092,0,0,1,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,22,1,0,0,9,10,0,0,0,0,0,0,1
"1475",3636,4,49,1,0,5.17000253339151,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,23,0,0,1,15,16,1,1,1,1,1,1,0
"1476",3639,3,2,0,1,3.66788329621381,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,16,1,0,0,9,10,0,0,0,0,0,0,0
"1477",3640,3,4,1,1,2.24827715303092,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,14,0,0,1,12,12,0,0,0,1,1,1,0
"1478",3642,2,36,1,1,2.90556792873051,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,2,20,1,0,0,14,15,1,1,1,1,1,1,0
"1479",3643,2,22,1,0,7.57827476038339,0,0,1,1,1,0,1,0,0,0,1,4,0,1,0,0,2,23,0,0,1,14,15,1,1,1,1,1,1,0
"1480",3644,1,29,1,1,2.57262731277533,0,0,1,0,NA,NA,1,1,0,0,0,1,0,1,0,0,2,21,0,0,1,11,11,0,1,1,0,1,1,1
"1481",3649,2,8,1,0,3.89708105726872,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1,22,0,1,0,12,12,0,0,0,1,1,1,0
"1482",3650,2,36,1,0,5.54699331848552,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,0,2,29,0,0,0,12,12,0,0,0,1,1,1,0
"1483",3652,6,12,1,0,4.0324,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,18,1,0,0,10,11,0,0,0,0,0,0,0
"1484",3654,2,7,1,0,4.83699244204867,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,21,0,0,1,12,13,1,1,1,1,1,1,0
"1485",3655,7,16,1,0,5.54699331848552,0,0,1,0,NA,NA,0,0,0,1,0,3,1,0,0,0,1,29,0,0,0,12,12,0,0,0,1,1,1,1
"1486",3656,2,40,1,1,4.14281158129176,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,27,1,0,0,15,16,1,1,1,1,1,1,0
"1487",3659,9,19,1,0,1.91978797327394,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,39,0,0,0,11,12,0,0,0,0,0,0,0
"1488",3660,8,3,1,1,1.77638766519824,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,41,0,0,1,NA,NA,NA,0,0,NA,1,1,0
"1489",3661,2,36,1,0,2.37728285077951,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,2,41,0,0,0,14,15,1,1,1,1,1,1,0
"1490",3663,1,72,1,0,6.60356347438753,0,0,1,0,1,1,1,0,0,1,0,3,0,0,1,0,3,27,0,0,0,15,16,1,1,1,1,1,1,0
"1491",3666,0,86,1,1,3.83006681514477,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,1,4,22,0,0,0,13,14,1,1,1,1,1,1,0
"1492",3667,1,70,1,0,7.66013363028953,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,34,0,0,0,14,14,1,1,1,1,1,1,0
"1493",3669,3,88,1,0,10.7519220489978,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,25,1,0,0,15,16,1,1,1,1,1,1,0
"1494",3670,1,99,1,1,9.0136,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,31,1,0,0,15,16,1,1,1,1,1,1,0
"1495",3671,1,88,1,0,10.4347335012878,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,33,0,0,1,16,16,1,1,1,1,1,1,0
"1496",3674,2,55,1,0,13.2071269487751,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,26,0,0,0,15,16,1,1,1,1,1,1,0
"1497",3675,2,51,1,1,10.4493392070485,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,31,0,0,1,14,15,1,1,1,1,1,1,0
"1498",3677,5,88,1,0,10.9174696035242,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,30,0,1,0,15,16,1,1,1,1,1,1,0
"1499",3679,3,55,1,0,7.52013808463252,0,0,1,1,1,1,1,0,0,0,1,4,0,0,1,0,3,27,1,0,0,15,16,1,1,1,1,1,1,0
"1500",3680,1,84,1,1,8.92373568281938,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,27,0,1,0,13,14,1,1,1,1,1,1,0
"1501",3682,4,74,1,0,8.58314731671616,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,36,0,0,1,15,16,1,NA,NA,1,NA,NA,0
"1502",3690,1,96,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,4,28,0,0,0,14,15,1,1,1,1,1,1,0
"1503",3693,2,28,1,1,5.22034514565702,0,0,1,1,1,1,0,0,0,1,0,3,0,1,0,0,2,34,1,0,0,9,10,0,0,0,0,0,0,0
"1504",3695,3,40,1,1,6.80589665924276,1,0,1,1,0,0,0,0,0,1,0,3,0,1,0,0,2,18,1,0,0,10,10,0,0,0,0,0,0,0
"1505",3696,3,36,1,0,7.89865550660793,1,0,1,1,0,0,0,0,0,0,1,4,0,1,0,0,2,20,0,1,0,14,15,1,1,1,1,1,1,0
"1506",3697,5,14,1,0,1.67189427312775,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,25,0,1,0,10,10,0,0,0,0,0,0,0
"1507",3699,5,15,1,0,8.17346824053452,1,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,1,29,1,0,0,11,12,0,0,0,0,0,0,0
"1508",3717,4,82,1,0,6.60356347438753,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,4,39,1,0,0,12,12,0,0,1,1,1,1,0
"1509",3718,4,37,1,0,6.26960352422907,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,37,0,1,0,12,12,0,0,0,1,1,1,0
"1510",3722,0,48,0,1,3.6528271714922,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3,18,0,0,0,12,13,1,1,1,1,1,1,0
"1511",3724,2,55,1,1,4.92690523348018,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,3,23,0,1,0,12,12,0,0,0,1,1,1,0
"1512",3727,4,56,1,0,12.215535857461,0,0,NA,NA,1,0,1,0,0,0,1,4,0,0,1,0,3,31,1,0,0,10,11,0,0,0,0,0,0,0
"1513",3731,1,43,1,1,2.68715207048458,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,24,0,0,1,10,11,0,0,1,0,0,1,0
"1514",3732,2,97,1,1,8.33073568281938,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,28,0,1,0,12,13,1,1,1,1,1,1,0
"1515",3734,2,71,0,0,4.73633986636971,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,1,4,41,1,0,0,14,15,1,1,1,1,1,1,0
"1516",3735,2,47,0,0,6.29355688167654,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,25,0,0,1,12,12,0,0,0,1,1,1,0
"1517",3737,5,44,1,0,5.54699331848552,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,29,0,0,0,12,12,0,0,0,1,1,1,0
"1518",3738,3,28,1,0,5.81113585746102,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,2,20,0,0,0,12,12,0,0,0,1,1,1,0
"1519",3740,3,15,1,0,6.33942093541203,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,25,0,0,0,11,11,0,0,0,0,0,0,0
"1520",3741,3,18,1,0,6.96016646770601,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,1,25,1,0,0,12,12,0,0,0,1,1,1,0
"1521",3742,1,25,1,1,2.22474110146233,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,25,0,0,1,8,10,0,0,0,0,0,0,0
"1522",3743,1,93,1,1,7.66013363028953,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,4,19,0,0,0,15,16,1,1,1,1,1,1,0
"1523",3750,3,68,1,1,1.84899777282851,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,23,1,0,0,12,12,0,0,0,1,1,1,0
"1524",3751,3,43,1,1,4.20063436123348,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,3,26,0,1,0,10,11,0,0,0,0,0,0,0
"1525",3754,3,82,0,0,2.51991982182628,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,NA,0,0,0,12,12,0,0,0,1,1,1,0
"1526",3755,1,75,0,0,4.75456570155902,0,0,1,0,NA,NA,1,0,1,0,0,2,0,0,0,1,4,21,0,0,0,12,12,0,0,0,1,1,1,1
"1527",3756,3,53,0,0,9.13846960352423,0,0,0,0,1,0,1,0,0,0,1,4,0,0,1,0,3,17,0,1,0,12,13,1,1,1,1,1,1,0
"1528",3757,1,96,0,1,9.76270824053452,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,27,1,0,0,15,16,1,1,1,1,1,1,0
"1529",3759,2,33,0,0,6.60356347438753,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,21,0,0,0,12,12,0,0,0,1,1,1,0
"1530",3760,2,42,0,1,6.12226784140969,0,0,1,0,1,0,1,0,0,1,0,3,0,0,1,0,3,23,0,1,0,12,12,0,0,0,1,1,1,0
"1531",3767,3,78,1,0,1.32071269487751,0,0,0,0,NA,NA,0,1,0,0,0,1,0,0,0,1,4,33,0,0,0,9,10,0,0,0,0,0,0,1
"1532",3770,3,55,1,0,6.73563474387528,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,3,17,0,0,0,12,12,0,0,0,1,1,1,0
"1533",3771,3,74,1,0,4.63323600287118,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,4,21,0,0,1,13,14,1,1,1,1,1,1,0
"1534",3772,2,56,1,0,2.64142538975501,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,3,35,0,0,0,12,12,0,0,0,1,1,1,0
"1535",3776,2,85,1,1,9.80200264317181,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,4,23,0,0,1,11,12,0,0,0,0,0,0,0
"1536",3778,3,32,0,1,5.78632158590308,0,0,1,0,1,0,1,0,0,1,0,3,0,1,0,0,2,24,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"1537",3780,1,50,0,1,5.07527409888672,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,3,22,0,0,1,12,12,0,0,0,1,1,1,0
"1538",3783,2,67,0,0,4.744,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,4,20,0,1,0,13,14,1,1,1,1,1,1,0
"1539",3785,2,94,1,0,5.28285077951002,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,1,4,33,0,0,0,15,16,1,1,1,1,1,1,0
"1540",3788,2,70,1,1,4.88663697104677,0,0,1,0,1,1,1,0,1,0,0,2,0,0,1,0,3,NA,0,0,0,10,10,0,0,0,0,0,0,0
"1541",3794,1,53,0,0,7.31453744493392,0,0,1,0,1,0,1,0,0,0,1,4,0,0,1,0,3,23,0,0,1,15,15,1,1,1,1,1,1,0
"1542",3795,1,72,1,1,6.92393914230623,0,0,1,1,1,1,1,0,0,1,0,3,0,0,0,1,4,27,0,0,1,13,14,1,1,1,1,1,1,0
"1543",3796,1,88,1,0,1.32071269487751,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,4,24,0,0,0,12,12,0,0,0,1,1,1,0
"1544",3797,1,78,1,0,4.71280872246696,0,0,NA,NA,1,0,0,0,1,0,0,2,0,0,0,1,4,26,0,1,0,11,11,0,0,0,0,0,0,0
"1545",3800,2,63,1,0,4.52033994654788,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,3,31,1,0,0,15,16,1,1,1,1,1,1,0
"1546",3805,2,75,1,1,10.6232714447835,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,29,0,1,0,15,16,1,1,1,1,1,1,0
"1547",3809,1,90,1,0,10.56570155902,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,32,0,0,0,15,16,1,1,1,1,1,1,0
"1548",3810,1,26,1,1,11.8864142538976,0,0,NA,NA,NA,NA,0,0,0,0,1,4,0,1,0,0,2,21,0,1,0,12,13,1,1,1,1,1,1,1
"1549",3813,3,77,1,0,5.01342538975501,0,0,1,1,1,1,0,0,0,1,0,3,0,0,0,1,4,30,1,0,0,13,14,1,1,1,1,1,1,0
"1550",3815,3,84,1,1,12.5392070484581,0,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,4,26,0,0,1,14,15,1,1,1,1,1,1,0
"1551",3816,1,81,1,1,NA,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,1,4,28,0,0,1,14,15,1,1,1,1,1,1,0
"1552",3819,4,13,1,0,2.60238512249443,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,32,1,0,0,12,12,0,0,0,1,1,1,0
"1553",3824,1,39,1,0,4.22628062360802,1,0,1,0,NA,NA,0,0,1,0,0,2,0,1,0,0,2,22,0,0,0,14,14,1,1,1,1,1,1,1
"1554",3826,2,2,0,0,0.87602583696843,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,19,0,1,0,12,12,0,0,NA,1,1,NA,0
"1555",3827,3,8,1,1,2.50671269487751,1,0,1,0,NA,NA,0,1,0,0,0,1,1,0,0,0,1,28,1,0,0,12,13,1,1,1,1,1,1,1
"1556",3828,2,12,1,0,2.50784140969163,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,18,0,0,1,11,12,0,0,0,0,0,0,0
"1557",3830,3,34,1,1,3.558,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,2,23,0,0,1,12,12,0,0,0,1,1,1,0
