"","id","hisp","age97","momageatbirth","age98","age99","age00","age01","age02","age03","male","white","black","intact97","afqtq","afqt1","afqt2","afqt3","afqt4","cvhhlt18","msa12","hhinccat","hhinccat1","hhinccat2","hhinccat3","hhinccat4","hhnetworthcat","hhnetworthcat1","hhnetworthcat2","hhnetworthcat3","hhnetworthcat4","age04","b1980","b1981","b1982","b1983","b1984","Dhgacoll2122","Dhgc12_2122","momhs2","momcoll2","other"
"2754",3564,0,15,25,17,18,NA,20,21,22,1,1,0,0,1,1,0,0,0,2,1,2,0,1,0,0,2,0,1,0,0,23,0,1,0,0,0,0,1,1,0,0
"2755",3565,0,13,27,14,15,16,17,18,19,1,1,0,0,1,1,0,0,0,2,1,2,0,1,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"2756",3566,0,14,20,16,16,NA,NA,20,NA,0,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,1,0,0
"2757",3568,0,13,22,14,15,16,18,19,NA,1,0,0,0,3,0,0,1,0,2,1,NA,NA,NA,NA,NA,2,0,1,0,0,21,0,0,0,1,0,1,1,1,1,1
"2758",3569,0,15,31,16,17,18,19,20,21,1,1,0,1,2,0,1,0,0,1,1,3,0,0,1,0,3,0,0,1,0,22,0,0,1,0,0,0,1,1,0,0
"2759",3570,0,14,20,16,17,18,NA,20,21,1,1,0,0,2,0,1,0,0,2,1,3,0,0,1,0,3,0,0,1,0,22,0,0,1,0,0,0,1,0,0,0
"2760",3571,0,12,22,14,15,16,17,18,19,1,1,0,0,1,1,0,0,0,2,1,3,0,0,1,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,NA,NA,0
"2761",3573,0,15,NA,17,18,19,20,21,NA,1,1,0,0,1,1,0,0,0,2,1,2,0,1,0,0,2,0,1,0,0,NA,0,1,0,0,0,0,1,1,0,0
"2762",3574,0,15,27,17,18,19,20,21,22,1,1,0,0,3,0,0,1,0,1,1,2,0,1,0,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,1,0
"2763",3575,0,13,24,15,16,17,18,19,NA,0,0,1,1,2,0,1,0,0,3,1,3,0,0,1,0,3,0,0,1,0,NA,0,0,0,1,0,NA,NA,1,1,0
"2764",3576,0,15,NA,17,17,18,19,20,21,0,1,0,NA,2,0,1,0,0,1,1,2,0,1,0,0,4,0,0,0,1,22,0,0,1,0,0,1,1,NA,NA,0
"2765",3577,1,15,33,17,18,19,20,21,22,0,0,0,1,4,0,0,0,1,4,1,3,0,0,1,0,1,1,0,0,0,23,0,1,0,0,0,1,1,1,1,0
"2766",3578,0,13,35,14,15,16,17,18,19,0,1,0,1,4,0,0,0,1,4,1,3,0,0,1,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"2767",3579,0,13,29,15,16,17,18,19,20,0,0,1,1,2,0,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"2768",3580,0,14,NA,16,17,18,19,NA,NA,1,0,1,0,1,1,0,0,0,4,1,2,0,1,0,0,4,0,0,0,1,22,0,0,1,0,0,0,0,1,0,0
"2769",3581,1,14,26,16,17,18,19,20,21,0,0,0,1,3,0,0,1,0,2,1,4,0,0,0,1,3,0,0,1,0,22,0,0,1,0,0,1,1,0,0,0
"2770",3582,1,13,27,15,16,17,18,19,20,1,0,0,1,3,0,0,1,0,2,1,4,0,0,0,1,3,0,0,1,0,20,0,0,0,1,0,NA,NA,0,0,0
"2771",3583,0,15,26,17,18,19,20,21,22,0,0,1,0,3,0,0,1,0,2,1,3,0,0,1,0,1,1,0,0,0,23,0,1,0,0,0,1,1,1,0,0
"2772",3584,0,13,36,15,15,17,18,18,19,1,0,1,1,3,0,0,1,0,1,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"2773",3585,0,14,NA,15,16,17,18,19,20,0,1,0,0,2,0,1,0,0,2,1,3,0,0,1,0,3,0,0,1,0,21,0,0,0,1,0,0,1,NA,NA,0
"2774",3586,0,14,28,15,16,17,18,19,20,0,0,1,0,3,0,0,1,0,1,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,0,0
"2775",3587,0,15,34,17,18,19,20,21,22,1,0,1,1,4,0,0,0,1,1,1,4,0,0,0,1,4,0,0,0,1,23,0,1,0,0,0,1,1,1,1,0
"2776",3588,0,15,23,16,17,18,19,20,21,0,1,0,0,4,0,0,0,1,2,1,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,1,1,1,0,0
"2777",3589,0,12,24,14,15,16,17,18,19,1,0,1,0,3,0,0,1,0,4,1,1,1,0,0,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,1,0
"2778",3590,0,16,28,17,18,19,20,21,22,0,0,1,0,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,23,0,1,0,0,0,0,1,1,0,0
"2779",3591,0,15,16,17,17,19,NA,21,21,1,0,1,0,2,0,1,0,0,1,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,1,0
"2780",3592,0,14,32,16,17,18,19,20,21,1,0,1,0,3,0,0,1,0,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,1,0
"2781",3593,0,16,25,18,19,20,21,22,23,0,1,0,0,2,0,1,0,0,3,1,2,0,1,0,0,2,0,1,0,0,24,1,0,0,0,0,1,1,1,0,0
"2782",3594,0,14,21,16,17,18,19,20,21,0,0,1,0,3,0,0,1,0,2,0,2,0,1,0,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"2783",3596,0,17,19,18,19,20,21,NA,NA,0,1,0,1,3,0,0,1,0,3,1,3,0,0,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0
"2784",3597,0,14,22,16,17,18,19,20,21,0,1,0,0,1,1,0,0,0,2,1,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,0,1,1,0,0
"2785",3598,0,15,30,17,18,19,20,21,22,0,0,1,1,4,0,0,0,1,2,1,4,0,0,0,1,3,0,0,1,0,23,0,1,0,0,0,1,1,1,1,0
"2786",3599,0,14,31,15,16,17,18,19,20,1,0,1,1,4,0,0,0,1,2,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"2787",3601,0,14,34,15,16,17,18,19,20,0,0,1,1,4,0,0,0,1,2,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,1,0
"2788",3602,1,16,22,18,19,20,21,22,22,1,0,0,1,1,1,0,0,0,2,1,3,0,0,1,0,2,0,1,0,0,23,1,0,0,0,0,1,1,1,0,0
"2789",3603,1,13,25,15,16,17,18,19,20,1,0,0,1,1,1,0,0,0,2,1,3,0,0,1,0,2,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0
"2790",3604,0,13,36,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,1,1,4,0,0,0,1,3,0,0,1,0,21,0,0,0,1,0,1,1,1,0,0
"2791",3605,0,14,29,15,NA,NA,NA,NA,NA,1,1,0,0,3,0,0,1,0,1,1,4,0,0,0,1,4,0,0,0,1,NA,0,0,0,1,0,NA,NA,1,1,0
"2792",3606,0,13,30,15,16,17,18,NA,20,1,1,0,1,4,0,0,0,1,4,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"2793",3607,0,16,27,18,19,20,21,NA,NA,0,1,0,1,2,0,1,0,0,1,1,4,0,0,0,1,3,0,0,1,0,NA,1,0,0,0,0,1,1,1,0,0
"2794",3608,0,15,27,17,18,19,20,21,22,0,1,0,0,2,0,1,0,0,4,1,1,1,0,0,0,3,0,0,1,0,23,0,1,0,0,0,0,1,1,1,0
"2795",3609,0,13,29,15,16,17,18,19,20,1,1,0,0,1,1,0,0,0,4,1,1,1,0,0,0,3,0,0,1,0,NA,0,0,0,1,0,NA,NA,1,1,0
"2796",3611,0,15,26,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,3,1,4,0,0,0,1,3,0,0,1,0,23,0,1,0,0,0,1,1,1,1,0
"2797",3612,0,13,28,15,16,17,18,19,20,0,1,0,1,3,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"2798",3613,0,13,30,14,15,16,17,18,NA,0,1,0,1,2,0,1,0,0,2,1,NA,NA,NA,NA,NA,4,0,0,0,1,NA,0,0,0,0,1,NA,NA,1,1,0
"2799",3614,0,13,28,15,16,17,18,19,20,0,1,0,1,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"2800",3615,0,14,25,16,17,18,19,20,NA,0,1,0,1,4,0,0,0,1,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,1,1,0
"2801",3616,0,12,27,13,14,15,17,18,19,1,1,0,1,3,0,0,1,0,3,1,4,0,0,0,1,NA,NA,NA,NA,NA,19,0,0,0,0,1,NA,NA,1,1,0
"2802",3619,0,12,33,14,15,16,17,18,19,0,1,0,0,4,0,0,0,1,1,1,1,1,0,0,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,0,0
"2803",3620,1,14,24,15,16,18,19,20,20,1,0,0,1,1,1,0,0,0,2,1,3,0,0,1,0,1,1,0,0,0,22,0,0,0,1,0,0,1,1,0,0
"2804",3623,0,13,22,15,16,17,18,19,20,1,0,1,1,2,0,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,1,1,1,1,0
"2805",3624,0,15,23,16,17,18,20,20,21,0,0,1,1,4,0,0,0,1,2,1,2,0,1,0,0,4,0,0,0,1,22,0,1,0,0,0,1,1,1,1,0
"2806",3625,0,12,23,14,15,16,17,18,19,1,0,1,0,4,0,0,0,1,2,1,2,0,1,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"2807",3626,0,13,23,14,15,16,17,18,19,1,0,1,0,2,0,1,0,0,2,1,2,0,1,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"2808",3627,0,15,19,17,18,19,20,21,22,0,0,1,0,4,0,0,0,1,2,1,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,1,1,1,1,0
"2809",3628,0,13,21,15,16,17,18,19,20,0,0,1,0,4,0,0,0,1,2,1,2,0,1,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,1,1,0
"2810",3630,0,12,22,14,15,NA,NA,18,19,1,0,1,0,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"2811",3631,0,15,35,17,18,19,20,21,22,0,1,0,0,4,0,0,0,1,3,1,NA,NA,NA,NA,NA,2,0,1,0,0,23,0,1,0,0,0,0,1,1,1,0
"2812",3632,0,15,29,16,17,18,NA,21,NA,1,0,1,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,23,0,0,1,0,0,1,1,1,1,0
"2813",3633,0,17,22,18,19,20,21,22,23,0,0,1,0,1,1,0,0,0,2,1,2,0,1,0,0,1,1,0,0,0,24,1,0,0,0,0,0,1,1,0,0
"2814",3634,0,13,33,15,16,17,18,19,20,0,0,1,0,4,0,0,0,1,1,1,3,0,0,1,0,NA,NA,NA,NA,NA,21,0,0,0,1,0,1,1,1,1,0
"2815",3635,0,17,23,18,19,20,21,22,23,1,0,1,0,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,0,0,0,0,NA,NA,0
"2816",3636,0,15,NA,16,17,18,NA,20,21,1,0,1,1,1,1,0,0,0,1,1,2,0,1,0,0,2,0,1,0,0,22,0,0,1,0,0,0,1,0,0,0
"2817",3637,0,12,21,14,15,16,17,18,19,0,0,1,0,3,0,0,1,0,1,1,4,0,0,0,1,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"2818",3638,0,16,23,17,NA,19,20,NA,NA,0,0,1,0,3,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,1,0,0,0,NA,NA,1,1,0
"2819",3639,0,14,25,15,16,17,18,19,20,0,0,1,0,2,0,1,0,0,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,21,0,0,0,1,0,1,1,1,0,0
"2820",3640,0,13,36,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"2821",3641,0,12,21,14,15,16,16,18,19,0,0,1,0,3,0,0,1,0,2,1,2,0,1,0,0,3,0,0,1,0,19,0,0,0,0,1,NA,NA,1,1,0
"2822",3642,0,15,31,17,18,19,20,21,22,1,1,0,1,2,0,1,0,0,2,1,4,0,0,0,1,2,0,1,0,0,NA,0,1,0,0,0,1,1,1,1,0
"2823",3643,0,12,34,14,15,16,17,18,19,1,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"2824",3644,1,14,22,16,17,18,19,20,21,0,0,0,0,4,0,0,0,1,1,1,3,0,0,1,0,2,0,1,0,0,22,0,0,1,0,0,1,1,1,1,0
"2825",3645,1,15,29,17,18,19,20,21,22,1,0,0,1,3,0,0,1,0,1,1,3,0,0,1,0,4,0,0,0,1,23,0,1,0,0,0,1,1,1,1,0
"2826",3646,0,15,34,17,18,19,20,21,22,1,0,1,1,3,0,0,1,0,1,1,4,0,0,0,1,3,0,0,1,0,23,0,1,0,0,0,1,1,1,1,0
"2827",3647,0,13,27,14,16,17,17,18,19,1,0,0,1,4,0,0,0,1,3,1,3,0,0,1,0,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,1
"2828",3648,1,15,24,17,18,19,20,21,22,0,0,1,0,2,0,1,0,0,2,0,NA,NA,NA,NA,NA,1,1,0,0,0,23,0,1,0,0,0,1,1,1,1,0
"2829",3649,0,12,22,14,15,16,NA,18,19,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"2830",3653,0,15,16,17,18,19,NA,NA,NA,1,0,1,0,1,1,0,0,0,4,1,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,1,0,0,0,NA,NA,1,1,0
"2831",3656,0,13,NA,15,16,NA,NA,NA,NA,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,0,0,1,1,0
"2832",3660,0,15,28,16,17,18,19,20,21,1,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,4,0,0,0,1,22,0,0,1,0,0,1,1,1,1,0
"2833",3661,0,16,24,17,18,20,20,21,22,0,1,0,1,4,0,0,0,1,2,NA,2,0,1,0,0,1,1,0,0,0,NA,1,0,0,0,0,1,1,1,0,0
"2834",3662,0,12,28,14,15,16,17,18,NA,0,1,0,1,2,0,1,0,0,2,1,2,0,1,0,0,1,1,0,0,0,NA,0,0,0,0,1,NA,NA,1,0,0
"2835",3663,0,16,26,18,19,NA,NA,22,23,1,0,1,1,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,4,0,0,0,1,23,1,0,0,0,0,1,1,1,1,0
"2836",3664,0,16,28,18,18,20,21,NA,NA,1,1,0,1,2,0,1,0,0,3,1,4,0,0,0,1,3,0,0,1,0,NA,1,0,0,0,0,1,1,1,1,0
"2837",3665,0,14,30,15,16,17,18,NA,NA,1,1,0,1,1,1,0,0,0,3,1,4,0,0,0,1,3,0,0,1,0,NA,0,0,0,1,0,NA,NA,1,1,0
"2838",3666,1,16,20,18,NA,NA,21,22,23,1,0,0,0,2,0,1,0,0,2,0,2,0,1,0,0,2,0,1,0,0,24,1,0,0,0,0,0,1,1,1,0
"2839",3679,0,12,NA,14,NA,16,17,18,19,1,0,1,0,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,0
"2840",3682,1,15,22,17,17,18,19,20,21,0,0,0,0,3,0,0,1,0,2,1,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,1,1,1,1,0
"2841",3683,1,13,15,15,16,17,18,19,20,1,0,0,1,1,1,0,0,0,2,1,1,1,0,0,0,2,0,1,0,0,21,0,0,0,1,0,1,1,NA,NA,0
"2842",3684,1,12,25,NA,15,16,17,18,19,1,0,0,1,3,0,0,1,0,1,1,2,0,1,0,0,1,1,0,0,0,NA,0,0,0,0,1,NA,NA,NA,NA,0
"2843",3687,1,15,29,17,18,19,20,21,22,1,0,0,0,2,0,1,0,0,4,1,1,1,0,0,0,1,1,0,0,0,23,0,1,0,0,0,0,1,1,1,0
"2844",3688,1,13,31,15,16,17,18,19,20,0,0,0,0,1,1,0,0,0,4,1,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,0,1,1,1,0
"2845",3689,1,14,29,16,17,18,19,20,21,0,0,0,1,3,0,0,1,0,1,1,NA,NA,NA,NA,NA,1,1,0,0,0,22,0,0,1,0,0,1,1,0,0,0
"2846",3690,1,14,43,16,17,18,19,20,21,1,0,0,1,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,3,0,0,1,0,22,0,0,1,0,0,1,1,1,0,0
"2847",3691,0,13,30,15,16,17,18,19,20,0,0,1,0,1,1,0,0,0,3,1,NA,NA,NA,NA,NA,1,1,0,0,0,21,0,0,0,1,0,1,1,0,0,0
"2848",3692,0,14,25,16,17,17,18,19,21,1,1,0,1,1,1,0,0,0,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,22,0,0,0,1,0,1,1,1,0,0
"2849",3693,1,13,26,14,15,16,17,18,19,1,0,0,1,2,0,1,0,0,2,1,2,0,1,0,0,NA,NA,NA,NA,NA,20,0,0,0,0,1,NA,NA,1,0,0
"2850",3695,1,16,24,17,19,19,21,22,22,1,0,0,1,1,1,0,0,0,2,1,1,1,0,0,0,2,0,1,0,0,24,0,1,0,0,0,1,1,0,0,0
"2851",3696,1,12,28,14,15,16,17,18,19,0,0,0,1,2,0,1,0,0,2,1,1,1,0,0,0,2,0,1,0,0,NA,0,0,0,0,1,NA,NA,0,0,0
"2852",3697,0,14,18,16,17,18,19,20,21,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,0,0,0,0
"2853",3699,1,15,25,17,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,2,1,1,1,0,0,0,2,0,1,0,0,NA,0,1,0,0,0,NA,NA,0,0,0
"2854",3700,1,15,23,16,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,4,1,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,0,1,0,0,NA,NA,NA,NA,0
"2855",3701,1,14,24,NA,16,18,19,19,20,1,0,0,0,1,1,0,0,0,4,1,NA,NA,NA,NA,NA,1,1,0,0,0,22,0,0,0,1,0,0,NA,NA,NA,0
"2856",3703,1,13,33,15,16,17,NA,NA,20,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,1,1,1,0,0
"2857",3704,1,15,24,17,18,19,20,21,22,0,0,0,0,2,0,1,0,0,1,1,3,0,0,1,0,NA,NA,NA,NA,NA,23,0,1,0,0,0,0,1,1,1,0
"2858",3705,0,14,NA,15,16,17,18,19,20,0,1,0,1,4,0,0,0,1,2,1,4,0,0,0,1,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"2859",3706,0,15,31,17,NA,NA,NA,NA,NA,1,1,0,1,3,0,0,1,0,2,1,NA,NA,NA,NA,NA,4,0,0,0,1,NA,0,1,0,0,0,NA,NA,1,1,0
"2860",3707,0,16,17,18,19,20,21,22,23,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,24,1,0,0,0,0,0,0,0,0,0
"2861",3709,0,13,NA,15,15,16,17,NA,20,1,0,1,0,1,1,0,0,0,2,1,3,0,0,1,0,2,0,1,0,0,21,0,0,0,1,0,0,1,NA,NA,0
"2862",3710,0,15,27,16,17,18,20,21,21,0,0,1,1,1,1,0,0,0,3,1,2,0,1,0,0,3,0,0,1,0,23,0,1,0,0,0,0,1,1,0,0
"2863",3711,0,15,18,17,NA,NA,NA,NA,NA,0,0,1,0,2,0,1,0,0,2,1,4,0,0,0,1,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,0,0,0
"2864",3712,1,12,19,13,14,15,17,18,19,0,0,1,0,1,1,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,19,0,0,0,0,1,NA,NA,1,1,0
"2865",3713,0,15,20,17,17,19,20,21,22,0,1,0,0,2,0,1,0,0,4,NA,2,0,1,0,0,4,0,0,0,1,23,0,1,0,0,0,1,1,1,1,0
"2866",3714,0,14,21,15,16,17,18,19,20,1,1,0,0,4,0,0,0,1,4,NA,2,0,1,0,0,4,0,0,0,1,21,0,0,0,1,0,1,1,1,1,0
"2867",3715,0,12,23,14,15,16,17,18,19,1,1,0,0,1,1,0,0,0,4,1,2,0,1,0,0,4,0,0,0,1,20,0,0,0,0,1,NA,NA,1,1,0
"2868",3716,0,16,24,18,19,20,21,22,23,0,0,1,1,1,1,0,0,0,3,1,2,0,1,0,0,1,1,0,0,0,24,1,0,0,0,0,0,0,1,0,0
"2869",3717,0,15,25,17,18,19,20,21,22,0,0,1,1,1,1,0,0,0,3,1,2,0,1,0,0,1,1,0,0,0,23,0,1,0,0,0,0,0,1,0,0
"2870",3718,0,14,26,16,17,18,19,20,21,0,0,1,1,1,1,0,0,0,3,1,2,0,1,0,0,1,1,0,0,0,22,0,0,1,0,0,0,NA,1,0,0
"2871",3719,1,16,17,18,19,20,21,22,23,1,0,1,0,1,1,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,NA,1,0,0,0,0,0,1,1,0,0
"2872",3722,0,14,17,16,17,18,19,20,21,0,1,0,0,2,0,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,22,0,0,1,0,0,0,1,1,0,0
"2873",3723,0,15,17,16,17,18,19,20,21,1,1,0,0,3,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,1,1,1,1,0
"2874",3725,0,13,29,14,15,17,18,19,20,1,1,0,1,4,0,0,0,1,2,1,3,0,0,1,0,2,0,1,0,0,21,0,0,0,1,0,1,1,1,1,0
"2875",3728,0,12,18,13,14,15,17,18,19,1,1,0,1,3,0,0,1,0,1,1,3,0,0,1,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,0,0,0
"2876",3729,0,16,25,18,19,20,21,22,23,0,1,0,0,1,1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,24,1,0,0,0,0,0,0,1,1,0
"2877",3731,0,15,29,17,18,19,20,21,22,1,1,0,0,4,0,0,0,1,1,1,3,0,0,1,0,2,0,1,0,0,23,0,1,0,0,0,1,1,1,1,0
"2878",3732,0,15,21,17,18,19,20,21,22,1,0,1,0,1,1,0,0,0,3,1,3,0,0,1,0,3,0,0,1,0,23,0,1,0,0,0,0,0,1,1,0
"2879",3733,0,15,17,17,18,NA,20,21,22,1,0,1,0,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,1,1,0,0,0,23,0,1,0,0,0,0,0,1,0,0
"2880",3734,0,14,23,16,17,18,19,20,21,1,0,1,1,1,1,0,0,0,2,1,4,0,0,0,1,3,0,0,1,0,22,0,0,1,0,0,0,1,1,0,0
"2881",3735,0,15,30,17,18,19,NA,21,NA,0,0,0,1,2,0,1,0,0,1,1,3,0,0,1,0,2,0,1,0,0,NA,0,1,0,0,0,1,1,1,0,1
"2882",3736,0,16,26,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,3,1,3,0,0,1,0,1,1,0,0,0,23,0,1,0,0,0,1,1,1,0,0
"2883",3737,0,15,26,17,18,18,20,21,21,1,0,1,1,1,1,0,0,0,2,1,3,0,0,1,0,3,0,0,1,0,NA,0,0,1,0,0,0,1,1,0,0
"2884",3738,1,12,21,14,15,16,17,18,19,1,0,0,1,4,0,0,0,1,3,1,2,0,1,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,0,0
"2885",3739,0,15,33,17,18,19,20,21,22,0,0,1,1,3,0,0,1,0,2,1,3,0,0,1,0,3,0,0,1,0,23,0,1,0,0,0,1,1,1,0,0
"2886",3740,0,12,36,14,15,16,17,18,19,0,0,1,1,2,0,1,0,0,2,1,3,0,0,1,0,3,0,0,1,0,20,0,0,0,0,1,NA,NA,1,0,0
"2887",3741,0,15,23,17,18,19,20,21,22,0,1,0,1,3,0,0,1,0,2,1,4,0,0,0,1,2,0,1,0,0,23,0,1,0,0,0,0,1,1,0,0
"2888",3742,0,16,17,18,NA,19,21,22,23,0,1,0,0,2,0,1,0,0,2,1,2,0,1,0,0,3,0,0,1,0,24,0,1,0,0,0,1,1,1,0,0
"2889",3745,0,12,21,14,15,16,17,18,19,0,0,1,0,2,0,1,0,0,3,1,2,0,1,0,0,2,0,1,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"2890",3746,0,14,31,16,17,18,19,20,21,1,0,1,0,3,0,0,1,0,1,1,2,0,1,0,0,3,0,0,1,0,22,0,0,1,0,0,0,1,1,0,0
"2891",3747,0,14,27,16,17,18,19,20,21,0,0,1,1,1,1,0,0,0,3,1,2,0,1,0,0,2,0,1,0,0,22,0,0,1,0,0,0,1,1,0,0
"2892",3748,1,16,27,18,19,20,21,22,23,0,0,0,0,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,NA,24,1,0,0,0,0,1,1,1,0,0
"2893",3749,0,13,18,15,NA,17,18,19,20,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,3,0,0,1,0,NA,0,0,0,1,0,NA,NA,0,0,0
"2894",3750,0,16,20,18,19,20,22,22,24,1,0,1,0,1,1,0,0,0,4,1,2,0,1,0,0,1,1,0,0,0,24,1,0,0,0,0,0,1,1,1,0
"2895",3751,0,12,24,13,14,15,17,18,19,0,0,1,0,3,0,0,1,0,4,1,2,0,1,0,0,1,1,0,0,0,20,0,0,0,0,1,NA,NA,1,1,0
"2896",3754,0,14,34,16,17,18,19,20,21,0,0,1,1,3,0,0,1,0,1,1,2,0,1,0,0,3,0,0,1,0,NA,0,0,1,0,0,1,1,0,0,0
"2897",3755,0,16,20,18,18,19,NA,22,22,1,0,1,0,1,1,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,24,1,0,0,0,0,0,0,0,0,0
"2898",3756,0,13,23,15,16,17,18,19,20,0,0,1,0,1,1,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,21,0,0,0,1,0,0,1,0,0,0
"2899",3759,0,15,19,17,18,19,20,21,22,1,0,1,0,1,1,0,0,0,4,1,1,1,0,0,0,3,0,0,1,0,23,0,1,0,0,0,0,0,1,0,0
"2900",3760,0,16,23,17,18,19,21,NA,22,1,0,1,0,1,1,0,0,0,2,1,2,0,1,0,0,2,0,1,0,0,24,0,1,0,0,0,0,1,1,0,0
"2901",3761,0,13,26,14,15,17,18,19,19,0,0,1,0,1,1,0,0,0,2,1,2,0,1,0,0,2,0,1,0,0,20,0,0,0,1,0,NA,NA,1,0,0
"2902",3762,0,16,18,18,19,20,NA,NA,NA,1,0,1,1,3,0,0,1,0,2,1,1,1,0,0,0,2,0,1,0,0,NA,1,0,0,0,0,NA,NA,1,0,0
